AOU,Species,Season,FWNo,Flyway,AgeCode,Age,SexCode,Sex,Harvest_estimate,Number_parts
1460,REDH,1961,1,AF,1,A,4,M,29,1
1460,REDH,1961,1,AF,1,A,5,F,382,2
1460,REDH,1961,1,AF,2,I,5,F,373,4
1460,REDH,1961,2,MF,0,U,0,U,103,1
1460,REDH,1961,2,MF,1,A,4,M,140,1
1460,REDH,1961,2,MF,1,A,5,F,269,4
1460,REDH,1961,2,MF,2,I,4,M,486,4
1460,REDH,1961,2,MF,2,I,5,F,694,5
1460,REDH,1961,3,CF,0,U,0,U,460,3
1460,REDH,1961,3,CF,1,A,4,M,129,2
1460,REDH,1961,3,CF,1,A,5,F,576,9
1460,REDH,1961,3,CF,2,I,0,U,258,1
1460,REDH,1961,3,CF,2,I,4,M,472,4
1460,REDH,1961,3,CF,2,I,5,F,471,7
1460,REDH,1961,4,PF,0,U,0,U,129,1
1460,REDH,1961,4,PF,0,U,5,F,129,1
1460,REDH,1961,4,PF,1,A,5,F,664,6
1460,REDH,1961,4,PF,2,I,4,M,540,2
1460,REDH,1961,4,PF,2,I,5,F,2293,11
1460,REDH,1962,1,AF,0,U,5,F,67,1
1460,REDH,1962,1,AF,1,A,5,F,202,3
1460,REDH,1962,1,AF,2,I,4,M,31,1
1460,REDH,1962,1,AF,2,I,5,F,250,5
1460,REDH,1962,2,MF,1,A,0,U,100,1
1460,REDH,1962,2,MF,1,A,4,M,57,1
1460,REDH,1962,2,MF,1,A,5,F,48,1
1460,REDH,1962,2,MF,2,I,4,M,787,15
1460,REDH,1962,2,MF,2,I,5,F,1313,23
1460,REDH,1962,3,CF,1,A,5,F,136,3
1460,REDH,1962,3,CF,2,I,4,M,209,4
1460,REDH,1962,3,CF,2,I,5,F,861,17
1460,REDH,1962,4,PF,0,U,0,U,178,2
1460,REDH,1962,4,PF,0,U,5,F,128,1
1460,REDH,1962,4,PF,1,A,4,M,170,2
1460,REDH,1962,4,PF,1,A,5,F,355,5
1460,REDH,1962,4,PF,2,I,0,U,29,1
1460,REDH,1962,4,PF,2,I,4,M,1327,13
1460,REDH,1962,4,PF,2,I,5,F,1956,24
1460,REDH,1963,1,AF,0,U,0,U,29,1
1460,REDH,1963,1,AF,0,U,4,M,68,1
1460,REDH,1963,1,AF,0,U,5,F,68,1
1460,REDH,1963,1,AF,1,A,5,F,274,5
1460,REDH,1963,1,AF,2,I,0,U,104,1
1460,REDH,1963,1,AF,2,I,4,M,262,3
1460,REDH,1963,1,AF,2,I,5,F,699,12
1460,REDH,1963,2,MF,0,U,0,U,34,1
1460,REDH,1963,2,MF,1,A,4,M,105,1
1460,REDH,1963,2,MF,1,A,5,F,434,6
1460,REDH,1963,2,MF,2,I,4,M,1183,17
1460,REDH,1963,2,MF,2,I,5,F,2503,27
1460,REDH,1963,3,CF,0,U,0,U,142,3
1460,REDH,1963,3,CF,0,U,5,F,99,1
1460,REDH,1963,3,CF,1,A,4,M,209,2
1460,REDH,1963,3,CF,1,A,5,F,408,7
1460,REDH,1963,3,CF,2,I,4,M,405,6
1460,REDH,1963,3,CF,2,I,5,F,2377,41
1460,REDH,1963,4,PF,0,U,0,U,582,6
1460,REDH,1963,4,PF,0,U,5,F,209,2
1460,REDH,1963,4,PF,1,A,4,M,115,1
1460,REDH,1963,4,PF,1,A,5,F,1012,8
1460,REDH,1963,4,PF,2,I,4,M,1708,22
1460,REDH,1963,4,PF,2,I,5,F,4725,47
1460,REDH,1964,1,AF,0,U,0,U,166,3
1460,REDH,1964,1,AF,0,U,5,F,70,2
1460,REDH,1964,1,AF,1,A,4,M,3939,85
1460,REDH,1964,1,AF,1,A,5,F,1925,41
1460,REDH,1964,1,AF,2,I,4,M,1490,31
1460,REDH,1964,1,AF,2,I,5,F,1868,35
1460,REDH,1964,2,MF,0,U,0,U,2526,22
1460,REDH,1964,2,MF,0,U,4,M,408,2
1460,REDH,1964,2,MF,0,U,5,F,712,5
1460,REDH,1964,2,MF,1,A,4,M,8798,111
1460,REDH,1964,2,MF,1,A,5,F,9289,85
1460,REDH,1964,2,MF,2,I,0,U,72,1
1460,REDH,1964,2,MF,2,I,4,M,12133,113
1460,REDH,1964,2,MF,2,I,5,F,12664,115
1460,REDH,1964,3,CF,0,U,0,U,766,21
1460,REDH,1964,3,CF,0,U,4,M,199,4
1460,REDH,1964,3,CF,0,U,5,F,293,6
1460,REDH,1964,3,CF,1,A,4,M,8947,159
1460,REDH,1964,3,CF,1,A,5,F,6398,115
1460,REDH,1964,3,CF,2,I,0,U,36,1
1460,REDH,1964,3,CF,2,I,4,M,7638,131
1460,REDH,1964,3,CF,2,I,5,F,8740,157
1460,REDH,1964,4,PF,0,U,0,U,616,10
1460,REDH,1964,4,PF,0,U,4,M,215,1
1460,REDH,1964,4,PF,0,U,5,F,355,4
1460,REDH,1964,4,PF,1,A,4,M,6627,96
1460,REDH,1964,4,PF,1,A,5,F,3539,60
1460,REDH,1964,4,PF,2,I,4,M,8250,146
1460,REDH,1964,4,PF,2,I,5,F,8310,128
1460,REDH,1965,1,AF,0,U,0,U,968,17
1460,REDH,1965,1,AF,1,A,4,M,3872,75
1460,REDH,1965,1,AF,1,A,5,F,1809,34
1460,REDH,1965,1,AF,2,I,4,M,3807,76
1460,REDH,1965,1,AF,2,I,5,F,3740,75
1460,REDH,1965,2,MF,0,U,0,U,3324,14
1460,REDH,1965,2,MF,0,U,4,M,206,1
1460,REDH,1965,2,MF,0,U,5,F,685,4
1460,REDH,1965,2,MF,1,A,4,M,7505,41
1460,REDH,1965,2,MF,1,A,5,F,9209,40
1460,REDH,1965,2,MF,2,I,4,M,26567,123
1460,REDH,1965,2,MF,2,I,5,F,18405,94
1460,REDH,1965,3,CF,0,U,0,U,1253,17
1460,REDH,1965,3,CF,0,U,4,M,42,1
1460,REDH,1965,3,CF,0,U,5,F,463,3
1460,REDH,1965,3,CF,1,A,0,U,42,1
1460,REDH,1965,3,CF,1,A,4,M,9004,80
1460,REDH,1965,3,CF,1,A,5,F,7934,62
1460,REDH,1965,3,CF,2,I,4,M,29659,230
1460,REDH,1965,3,CF,2,I,5,F,19174,171
1460,REDH,1965,4,PF,0,U,0,U,1199,11
1460,REDH,1965,4,PF,0,U,4,M,336,2
1460,REDH,1965,4,PF,0,U,5,F,625,5
1460,REDH,1965,4,PF,1,A,4,M,4578,41
1460,REDH,1965,4,PF,1,A,5,F,3630,32
1460,REDH,1965,4,PF,2,I,0,U,55,1
1460,REDH,1965,4,PF,2,I,4,M,17049,150
1460,REDH,1965,4,PF,2,I,5,F,12301,125
1460,REDH,1966,1,AF,0,U,0,U,230,4
1460,REDH,1966,1,AF,0,U,4,M,241,1
1460,REDH,1966,1,AF,0,U,5,F,67,1
1460,REDH,1966,1,AF,1,A,4,M,7549,67
1460,REDH,1966,1,AF,1,A,5,F,1672,23
1460,REDH,1966,1,AF,2,I,4,M,5824,63
1460,REDH,1966,1,AF,2,I,5,F,5628,73
1460,REDH,1966,2,MF,0,U,0,U,2858,15
1460,REDH,1966,2,MF,0,U,4,M,1611,7
1460,REDH,1966,2,MF,0,U,5,F,342,1
1460,REDH,1966,2,MF,1,A,4,M,11246,84
1460,REDH,1966,2,MF,1,A,5,F,9043,57
1460,REDH,1966,2,MF,2,I,0,U,425,2
1460,REDH,1966,2,MF,2,I,4,M,35759,181
1460,REDH,1966,2,MF,2,I,5,F,34752,172
1460,REDH,1966,3,CF,0,U,0,U,3325,55
1460,REDH,1966,3,CF,0,U,4,M,102,1
1460,REDH,1966,3,CF,0,U,5,F,549,3
1460,REDH,1966,3,CF,1,A,4,M,12427,86
1460,REDH,1966,3,CF,1,A,5,F,7646,54
1460,REDH,1966,3,CF,2,I,0,U,252,1
1460,REDH,1966,3,CF,2,I,4,M,22216,168
1460,REDH,1966,3,CF,2,I,5,F,28129,202
1460,REDH,1966,4,PF,0,U,0,U,672,6
1460,REDH,1966,4,PF,0,U,4,M,224,1
1460,REDH,1966,4,PF,0,U,5,F,746,4
1460,REDH,1966,4,PF,1,A,4,M,3707,33
1460,REDH,1966,4,PF,1,A,5,F,3789,31
1460,REDH,1966,4,PF,2,I,4,M,9749,66
1460,REDH,1966,4,PF,2,I,5,F,8461,63
1460,REDH,1967,1,AF,0,U,0,U,1081,14
1460,REDH,1967,1,AF,1,A,4,M,4260,54
1460,REDH,1967,1,AF,1,A,5,F,2135,26
1460,REDH,1967,1,AF,2,I,4,M,3434,43
1460,REDH,1967,1,AF,2,I,5,F,3522,46
1460,REDH,1967,2,MF,0,U,0,U,10981,46
1460,REDH,1967,2,MF,0,U,5,F,359,1
1460,REDH,1967,2,MF,1,A,4,M,21032,119
1460,REDH,1967,2,MF,1,A,5,F,14739,77
1460,REDH,1967,2,MF,2,I,4,M,21385,103
1460,REDH,1967,2,MF,2,I,5,F,23150,101
1460,REDH,1967,3,CF,0,U,0,U,3011,29
1460,REDH,1967,3,CF,0,U,4,M,303,2
1460,REDH,1967,3,CF,0,U,5,F,554,2
1460,REDH,1967,3,CF,1,A,4,M,26122,167
1460,REDH,1967,3,CF,1,A,5,F,14566,100
1460,REDH,1967,3,CF,2,I,4,M,27374,160
1460,REDH,1967,3,CF,2,I,5,F,22734,143
1460,REDH,1967,4,PF,0,U,0,U,1287,8
1460,REDH,1967,4,PF,1,A,4,M,3711,25
1460,REDH,1967,4,PF,1,A,5,F,6471,38
1460,REDH,1967,4,PF,2,I,4,M,11911,80
1460,REDH,1967,4,PF,2,I,5,F,14009,85
1460,REDH,1968,1,AF,1,A,4,M,1840,13
1460,REDH,1968,1,AF,1,A,5,F,867,9
1460,REDH,1968,1,AF,2,I,4,M,599,5
1460,REDH,1968,1,AF,2,I,5,F,328,4
1460,REDH,1968,2,MF,0,U,0,U,1689,11
1460,REDH,1968,2,MF,1,A,4,M,7983,56
1460,REDH,1968,2,MF,1,A,5,F,5487,34
1460,REDH,1968,2,MF,2,I,4,M,4564,31
1460,REDH,1968,2,MF,2,I,5,F,3919,28
1460,REDH,1968,3,CF,0,U,0,U,705,27
1460,REDH,1968,3,CF,0,U,4,M,277,3
1460,REDH,1968,3,CF,0,U,5,F,50,1
1460,REDH,1968,3,CF,1,A,0,U,25,1
1460,REDH,1968,3,CF,1,A,4,M,5072,49
1460,REDH,1968,3,CF,1,A,5,F,3862,41
1460,REDH,1968,3,CF,2,I,4,M,3626,31
1460,REDH,1968,3,CF,2,I,5,F,2512,25
1460,REDH,1968,4,PF,1,A,4,M,4409,27
1460,REDH,1968,4,PF,1,A,5,F,3109,19
1460,REDH,1968,4,PF,2,I,4,M,5068,27
1460,REDH,1968,4,PF,2,I,5,F,7344,45
1460,REDH,1968,5,AK,2,I,5,F,39,1
1460,REDH,1969,1,AF,0,U,0,U,550,4
1460,REDH,1969,1,AF,1,A,4,M,2141,17
1460,REDH,1969,1,AF,1,A,5,F,1823,14
1460,REDH,1969,1,AF,2,I,0,U,335,2
1460,REDH,1969,1,AF,2,I,4,M,2564,19
1460,REDH,1969,1,AF,2,I,5,F,4010,29
1460,REDH,1969,2,MF,0,U,0,U,3247,12
1460,REDH,1969,2,MF,0,U,4,M,833,4
1460,REDH,1969,2,MF,0,U,5,F,1377,6
1460,REDH,1969,2,MF,1,A,0,U,142,1
1460,REDH,1969,2,MF,1,A,4,M,10181,41
1460,REDH,1969,2,MF,1,A,5,F,5500,23
1460,REDH,1969,2,MF,2,I,0,U,603,2
1460,REDH,1969,2,MF,2,I,4,M,26526,95
1460,REDH,1969,2,MF,2,I,5,F,39428,138
1460,REDH,1969,3,CF,0,U,0,U,3885,49
1460,REDH,1969,3,CF,1,A,4,M,13904,87
1460,REDH,1969,3,CF,1,A,5,F,6029,47
1460,REDH,1969,3,CF,2,I,4,M,30227,211
1460,REDH,1969,3,CF,2,I,5,F,25537,188
1460,REDH,1969,4,PF,0,U,0,U,1212,11
1460,REDH,1969,4,PF,1,A,4,M,4265,31
1460,REDH,1969,4,PF,1,A,5,F,4788,35
1460,REDH,1969,4,PF,2,I,4,M,13355,101
1460,REDH,1969,4,PF,2,I,5,F,14534,110
1460,REDH,1970,1,AF,0,U,0,U,391,3
1460,REDH,1970,1,AF,0,U,5,F,103,1
1460,REDH,1970,1,AF,1,A,4,M,3364,28
1460,REDH,1970,1,AF,1,A,5,F,778,9
1460,REDH,1970,1,AF,2,I,4,M,3647,25
1460,REDH,1970,1,AF,2,I,5,F,4201,35
1460,REDH,1970,2,MF,0,U,0,U,3741,18
1460,REDH,1970,2,MF,0,U,4,M,491,1
1460,REDH,1970,2,MF,1,A,4,M,14256,61
1460,REDH,1970,2,MF,1,A,5,F,8466,43
1460,REDH,1970,2,MF,2,I,0,U,87,1
1460,REDH,1970,2,MF,2,I,4,M,30987,126
1460,REDH,1970,2,MF,2,I,5,F,28998,112
1460,REDH,1970,3,CF,0,U,0,U,2630,43
1460,REDH,1970,3,CF,0,U,4,M,118,1
1460,REDH,1970,3,CF,0,U,5,F,239,1
1460,REDH,1970,3,CF,1,A,4,M,19304,109
1460,REDH,1970,3,CF,1,A,5,F,10418,68
1460,REDH,1970,3,CF,2,I,4,M,19134,126
1460,REDH,1970,3,CF,2,I,5,F,22537,143
1460,REDH,1970,4,PF,0,U,0,U,516,4
1460,REDH,1970,4,PF,0,U,5,F,432,2
1460,REDH,1970,4,PF,1,A,4,M,6659,43
1460,REDH,1970,4,PF,1,A,5,F,6234,40
1460,REDH,1970,4,PF,2,I,4,M,12164,70
1460,REDH,1970,4,PF,2,I,5,F,13434,67
1460,REDH,1970,5,AK,2,I,4,M,46,1
1460,REDH,1971,1,AF,0,U,0,U,1444,15
1460,REDH,1971,1,AF,1,A,4,M,7339,64
1460,REDH,1971,1,AF,1,A,5,F,2943,26
1460,REDH,1971,1,AF,2,I,4,M,5470,48
1460,REDH,1971,1,AF,2,I,5,F,4907,42
1460,REDH,1971,2,MF,0,U,0,U,2781,7
1460,REDH,1971,2,MF,0,U,4,M,65,1
1460,REDH,1971,2,MF,0,U,5,F,1457,5
1460,REDH,1971,2,MF,1,A,4,M,13791,54
1460,REDH,1971,2,MF,1,A,5,F,9117,35
1460,REDH,1971,2,MF,2,I,0,U,453,1
1460,REDH,1971,2,MF,2,I,4,M,24096,91
1460,REDH,1971,2,MF,2,I,5,F,32205,115
1460,REDH,1971,3,CF,0,U,0,U,1827,14
1460,REDH,1971,3,CF,0,U,4,M,353,1
1460,REDH,1971,3,CF,0,U,5,F,21,1
1460,REDH,1971,3,CF,1,A,4,M,10913,69
1460,REDH,1971,3,CF,1,A,5,F,6303,39
1460,REDH,1971,3,CF,2,I,4,M,19114,111
1460,REDH,1971,3,CF,2,I,5,F,20886,118
1460,REDH,1971,4,PF,0,U,0,U,767,5
1460,REDH,1971,4,PF,1,A,4,M,12244,63
1460,REDH,1971,4,PF,1,A,5,F,7562,42
1460,REDH,1971,4,PF,2,I,4,M,18274,90
1460,REDH,1971,4,PF,2,I,5,F,15795,81
1460,REDH,1972,1,AF,1,A,5,F,226,1
1460,REDH,1972,1,AF,2,I,4,M,95,1
1460,REDH,1972,1,AF,2,I,5,F,1076,10
1460,REDH,1972,2,MF,0,U,0,U,309,1
1460,REDH,1972,2,MF,0,U,5,F,309,1
1460,REDH,1972,2,MF,1,A,4,M,312,2
1460,REDH,1972,2,MF,1,A,5,F,2405,11
1460,REDH,1972,2,MF,2,I,4,M,1460,3
1460,REDH,1972,2,MF,2,I,5,F,6159,24
1460,REDH,1972,3,CF,0,U,5,F,175,1
1460,REDH,1972,3,CF,1,A,4,M,1823,6
1460,REDH,1972,3,CF,1,A,5,F,2477,13
1460,REDH,1972,3,CF,2,I,4,M,3080,16
1460,REDH,1972,3,CF,2,I,5,F,5592,32
1460,REDH,1972,4,PF,0,U,5,F,281,1
1460,REDH,1972,4,PF,1,A,4,M,6450,33
1460,REDH,1972,4,PF,1,A,5,F,2346,16
1460,REDH,1972,4,PF,2,I,4,M,9388,44
1460,REDH,1972,4,PF,2,I,5,F,9997,44
1460,REDH,1973,1,AF,1,A,5,F,927,5
1460,REDH,1973,1,AF,2,I,4,M,301,4
1460,REDH,1973,1,AF,2,I,5,F,365,4
1460,REDH,1973,2,MF,0,U,0,U,1160,5
1460,REDH,1973,2,MF,0,U,5,F,110,1
1460,REDH,1973,2,MF,1,A,4,M,3698,28
1460,REDH,1973,2,MF,1,A,5,F,3204,27
1460,REDH,1973,2,MF,2,I,4,M,3858,28
1460,REDH,1973,2,MF,2,I,5,F,5113,31
1460,REDH,1973,3,CF,0,U,0,U,1252,5
1460,REDH,1973,3,CF,0,U,5,F,59,1
1460,REDH,1973,3,CF,1,A,4,M,7947,44
1460,REDH,1973,3,CF,1,A,5,F,4116,35
1460,REDH,1973,3,CF,2,I,4,M,4514,26
1460,REDH,1973,3,CF,2,I,5,F,11570,54
1460,REDH,1973,4,PF,0,U,0,U,573,3
1460,REDH,1973,4,PF,0,U,4,M,300,1
1460,REDH,1973,4,PF,1,A,4,M,6698,36
1460,REDH,1973,4,PF,1,A,5,F,5708,29
1460,REDH,1973,4,PF,2,I,4,M,7876,41
1460,REDH,1973,4,PF,2,I,5,F,9911,54
1460,REDH,1974,1,AF,1,A,5,F,123,1
1460,REDH,1974,1,AF,2,I,4,M,119,1
1460,REDH,1974,1,AF,2,I,5,F,698,5
1460,REDH,1974,2,MF,0,U,0,U,1645,4
1460,REDH,1974,2,MF,1,A,4,M,4750,18
1460,REDH,1974,2,MF,1,A,5,F,2562,11
1460,REDH,1974,2,MF,2,I,4,M,7943,29
1460,REDH,1974,2,MF,2,I,5,F,13701,53
1460,REDH,1974,3,CF,0,U,0,U,760,5
1460,REDH,1974,3,CF,1,A,4,M,6576,40
1460,REDH,1974,3,CF,1,A,5,F,3854,22
1460,REDH,1974,3,CF,2,I,4,M,10187,67
1460,REDH,1974,3,CF,2,I,5,F,12949,84
1460,REDH,1974,4,PF,0,U,0,U,1779,9
1460,REDH,1974,4,PF,0,U,4,M,122,1
1460,REDH,1974,4,PF,1,A,4,M,4561,31
1460,REDH,1974,4,PF,1,A,5,F,3279,21
1460,REDH,1974,4,PF,2,I,0,U,197,1
1460,REDH,1974,4,PF,2,I,4,M,7027,42
1460,REDH,1974,4,PF,2,I,5,F,9364,56
1460,REDH,1975,1,AF,1,A,4,M,777,6
1460,REDH,1975,1,AF,1,A,5,F,619,6
1460,REDH,1975,1,AF,2,I,4,M,750,6
1460,REDH,1975,1,AF,2,I,5,F,1485,13
1460,REDH,1975,2,MF,0,U,0,U,2263,10
1460,REDH,1975,2,MF,0,U,4,M,852,6
1460,REDH,1975,2,MF,0,U,5,F,742,3
1460,REDH,1975,2,MF,1,A,4,M,7918,48
1460,REDH,1975,2,MF,1,A,5,F,3895,22
1460,REDH,1975,2,MF,2,I,4,M,13347,80
1460,REDH,1975,2,MF,2,I,5,F,18188,108
1460,REDH,1975,3,CF,0,U,0,U,737,5
1460,REDH,1975,3,CF,0,U,4,M,531,4
1460,REDH,1975,3,CF,0,U,5,F,727,6
1460,REDH,1975,3,CF,1,A,4,M,7911,58
1460,REDH,1975,3,CF,1,A,5,F,4804,36
1460,REDH,1975,3,CF,2,I,4,M,18596,121
1460,REDH,1975,3,CF,2,I,5,F,23771,141
1460,REDH,1975,4,PF,0,U,0,U,697,5
1460,REDH,1975,4,PF,0,U,5,F,319,4
1460,REDH,1975,4,PF,1,A,4,M,5829,48
1460,REDH,1975,4,PF,1,A,5,F,4732,45
1460,REDH,1975,4,PF,2,I,0,U,176,1
1460,REDH,1975,4,PF,2,I,4,M,15851,115
1460,REDH,1975,4,PF,2,I,5,F,13909,103
1460,REDH,1975,5,AK,2,I,5,F,34,1
1460,REDH,1976,1,AF,0,U,0,U,148,1
1460,REDH,1976,1,AF,1,A,4,M,1430,14
1460,REDH,1976,1,AF,1,A,5,F,1583,11
1460,REDH,1976,1,AF,2,I,4,M,2786,21
1460,REDH,1976,1,AF,2,I,5,F,3025,25
1460,REDH,1976,2,MF,0,U,0,U,787,3
1460,REDH,1976,2,MF,0,U,5,F,488,2
1460,REDH,1976,2,MF,1,A,4,M,9740,45
1460,REDH,1976,2,MF,1,A,5,F,6245,34
1460,REDH,1976,2,MF,2,I,4,M,14784,61
1460,REDH,1976,2,MF,2,I,5,F,15461,64
1460,REDH,1976,3,CF,0,U,0,U,1386,9
1460,REDH,1976,3,CF,0,U,4,M,169,1
1460,REDH,1976,3,CF,1,A,4,M,12604,82
1460,REDH,1976,3,CF,1,A,5,F,8126,52
1460,REDH,1976,3,CF,2,I,0,U,118,1
1460,REDH,1976,3,CF,2,I,4,M,17995,108
1460,REDH,1976,3,CF,2,I,5,F,16361,96
1460,REDH,1976,4,PF,0,U,0,U,830,5
1460,REDH,1976,4,PF,1,A,4,M,10270,63
1460,REDH,1976,4,PF,1,A,5,F,3910,22
1460,REDH,1976,4,PF,2,I,4,M,13735,80
1460,REDH,1976,4,PF,2,I,5,F,12907,71
1460,REDH,1977,1,AF,1,A,0,U,217,1
1460,REDH,1977,1,AF,1,A,4,M,4052,29
1460,REDH,1977,1,AF,1,A,5,F,2206,15
1460,REDH,1977,1,AF,2,I,4,M,966,6
1460,REDH,1977,1,AF,2,I,5,F,1056,8
1460,REDH,1977,2,MF,0,U,0,U,277,1
1460,REDH,1977,2,MF,0,U,4,M,226,1
1460,REDH,1977,2,MF,0,U,5,F,192,1
1460,REDH,1977,2,MF,1,A,4,M,8125,45
1460,REDH,1977,2,MF,1,A,5,F,9091,42
1460,REDH,1977,2,MF,2,I,4,M,4486,21
1460,REDH,1977,2,MF,2,I,5,F,5691,27
1460,REDH,1977,3,CF,0,U,0,U,273,3
1460,REDH,1977,3,CF,0,U,4,M,115,1
1460,REDH,1977,3,CF,1,A,4,M,18775,125
1460,REDH,1977,3,CF,1,A,5,F,10091,70
1460,REDH,1977,3,CF,2,I,4,M,7229,46
1460,REDH,1977,3,CF,2,I,5,F,5316,34
1460,REDH,1977,4,PF,0,U,0,U,550,2
1460,REDH,1977,4,PF,0,U,4,M,171,1
1460,REDH,1977,4,PF,0,U,5,F,171,1
