AOU,Species,Season,FWNo,Flyway,AgeCode,Age,SexCode,Sex,Harvest_estimate,Number_parts
1470,CANV,1998,1,AF,1,A,5,F,1263,11
1470,CANV,1998,1,AF,2,I,4,M,1890,23
1470,CANV,1998,1,AF,2,I,5,F,808,10
1470,CANV,1998,2,MF,1,A,4,M,10888,50
1470,CANV,1998,2,MF,1,A,5,F,9503,39
1470,CANV,1998,2,MF,2,I,4,M,10768,43
1470,CANV,1998,2,MF,2,I,5,F,5424,24
1470,CANV,1998,3,CF,1,A,4,M,6212,56
1470,CANV,1998,3,CF,1,A,5,F,4982,36
1470,CANV,1998,3,CF,2,I,4,M,6607,50
1470,CANV,1998,3,CF,2,I,5,F,4427,33
1470,CANV,1998,4,PF,1,A,4,M,6484,51
1470,CANV,1998,4,PF,1,A,5,F,6039,47
1470,CANV,1998,4,PF,2,I,4,M,6439,49
1470,CANV,1998,4,PF,2,I,5,F,8065,64
1470,CANV,1998,5,AK,0,U,0,U,76,1
1470,CANV,1998,5,AK,2,I,4,M,152,2
1470,CANV,1998,5,AK,2,I,5,F,76,1
1470,CANV,1999,1,AF,1,A,4,M,2018,21
1470,CANV,1999,1,AF,1,A,5,F,2044,20
1470,CANV,1999,1,AF,2,I,4,M,1142,10
1470,CANV,1999,1,AF,2,I,5,F,362,3
1470,CANV,1999,2,MF,1,A,4,M,8502,29
1470,CANV,1999,2,MF,1,A,5,F,8030,29
1470,CANV,1999,2,MF,2,I,4,M,13926,49
1470,CANV,1999,2,MF,2,I,5,F,10052,34
1470,CANV,1999,3,CF,0,U,0,U,154,1
1470,CANV,1999,3,CF,0,U,4,M,139,1
1470,CANV,1999,3,CF,1,A,4,M,7351,40
1470,CANV,1999,3,CF,1,A,5,F,7127,39
1470,CANV,1999,3,CF,2,I,4,M,11192,68
1470,CANV,1999,3,CF,2,I,5,F,7675,44
1470,CANV,1999,4,PF,1,A,4,M,6261,57
1470,CANV,1999,4,PF,1,A,5,F,4557,45
1470,CANV,1999,4,PF,2,I,4,M,4316,39
1470,CANV,1999,4,PF,2,I,5,F,4994,48
1470,CANV,2000,1,AF,1,A,4,M,8325,79
1470,CANV,2000,1,AF,1,A,5,F,3568,31
1470,CANV,2000,1,AF,2,I,4,M,2959,25
1470,CANV,2000,1,AF,2,I,5,F,1622,14
1470,CANV,2000,2,MF,1,A,4,M,22160,74
1470,CANV,2000,2,MF,1,A,5,F,8872,29
1470,CANV,2000,2,MF,2,I,4,M,11165,38
1470,CANV,2000,2,MF,2,I,5,F,6986,24
1470,CANV,2000,3,CF,0,U,4,M,117,1
1470,CANV,2000,3,CF,1,A,4,M,9524,48
1470,CANV,2000,3,CF,1,A,5,F,7789,39
1470,CANV,2000,3,CF,2,I,4,M,5470,35
1470,CANV,2000,3,CF,2,I,5,F,4060,26
1470,CANV,2000,4,PF,1,A,4,M,7352,63
1470,CANV,2000,4,PF,1,A,5,F,3930,36
1470,CANV,2000,4,PF,2,I,4,M,5083,44
1470,CANV,2000,4,PF,2,I,5,F,3418,32
1470,CANV,2000,5,AK,2,I,4,M,164,2
1470,CANV,2000,5,AK,2,I,5,F,82,1
1470,CANV,2001,1,AF,1,A,4,M,813,7
1470,CANV,2001,1,AF,1,A,5,F,603,4
1470,CANV,2001,1,AF,2,I,4,M,162,2
1470,CANV,2001,2,MF,1,A,4,M,1852,6
1470,CANV,2001,2,MF,1,A,5,F,2871,9
1470,CANV,2001,2,MF,2,I,4,M,3348,12
1470,CANV,2001,2,MF,2,I,5,F,3507,11
1470,CANV,2001,3,CF,1,A,4,M,4078,19
1470,CANV,2001,3,CF,1,A,5,F,3847,17
1470,CANV,2001,3,CF,2,I,4,M,3559,21
1470,CANV,2001,3,CF,2,I,5,F,2509,16
1470,CANV,2001,4,PF,1,A,4,M,1867,19
1470,CANV,2001,4,PF,1,A,5,F,2389,22
1470,CANV,2001,4,PF,2,I,4,M,2355,23
1470,CANV,2001,4,PF,2,I,5,F,2871,29
1470,CANV,2002,2,MF,1,A,5,F,140,1
1470,CANV,2002,2,MF,2,I,4,M,434,1
1470,CANV,2002,3,CF,1,A,4,M,435,2
1470,CANV,2002,3,CF,1,A,5,F,338,2
1470,CANV,2002,3,CF,2,I,4,M,218,1
1470,CANV,2002,3,CF,2,I,5,F,218,1
1470,CANV,2002,4,PF,1,A,4,M,304,3
1470,CANV,2002,4,PF,1,A,5,F,203,2
1470,CANV,2002,4,PF,2,I,4,M,336,4
1470,CANV,2002,5,AK,2,I,4,M,138,2
1470,CANV,2002,5,AK,2,I,5,F,206,3
1470,CANV,2003,1,AF,1,A,4,M,2283,23
1470,CANV,2003,1,AF,1,A,5,F,749,8
1470,CANV,2003,1,AF,2,I,4,M,676,9
1470,CANV,2003,1,AF,2,I,5,F,1030,9
1470,CANV,2003,2,MF,1,A,4,M,3116,11
1470,CANV,2003,2,MF,1,A,5,F,1528,4
1470,CANV,2003,2,MF,2,I,4,M,3627,13
1470,CANV,2003,2,MF,2,I,5,F,1550,6
1470,CANV,2003,3,CF,1,A,4,M,1599,11
1470,CANV,2003,3,CF,1,A,5,F,1588,13
1470,CANV,2003,3,CF,2,I,4,M,2050,15
1470,CANV,2003,3,CF,2,I,5,F,2769,20
1470,CANV,2003,4,PF,1,A,4,M,3682,38
1470,CANV,2003,4,PF,1,A,5,F,1867,18
1470,CANV,2003,4,PF,2,I,4,M,2962,33
1470,CANV,2003,4,PF,2,I,5,F,2712,29
1470,CANV,2003,5,AK,2,I,4,M,78,1
1470,CANV,2003,5,AK,2,I,5,F,78,1
1470,CANV,2004,1,AF,1,A,4,M,5848,49
1470,CANV,2004,1,AF,1,A,5,F,1344,13
1470,CANV,2004,1,AF,2,I,4,M,1603,14
1470,CANV,2004,1,AF,2,I,5,F,978,10
1470,CANV,2004,2,MF,1,A,4,M,4190,15
1470,CANV,2004,2,MF,1,A,5,F,4043,15
1470,CANV,2004,2,MF,2,I,4,M,1292,5
1470,CANV,2004,2,MF,2,I,5,F,1298,6
1470,CANV,2004,3,CF,0,U,0,U,283,1
1470,CANV,2004,3,CF,1,A,4,M,2188,18
1470,CANV,2004,3,CF,1,A,5,F,2775,17
1470,CANV,2004,3,CF,2,I,4,M,2318,19
1470,CANV,2004,3,CF,2,I,5,F,1294,8
1470,CANV,2004,4,PF,1,A,4,M,5377,40
1470,CANV,2004,4,PF,1,A,5,F,3659,25
1470,CANV,2004,4,PF,2,I,4,M,3403,30
1470,CANV,2004,4,PF,2,I,5,F,2505,20
1470,CANV,2004,5,AK,2,I,5,F,81,1
1470,CANV,2005,1,AF,0,U,4,M,86,1
1470,CANV,2005,1,AF,1,A,4,M,1323,14
1470,CANV,2005,1,AF,1,A,5,F,398,5
1470,CANV,2005,1,AF,2,I,4,M,913,10
1470,CANV,2005,1,AF,2,I,5,F,1714,18
1470,CANV,2005,2,MF,1,A,4,M,10184,44
1470,CANV,2005,2,MF,1,A,5,F,5622,20
1470,CANV,2005,2,MF,2,I,4,M,8564,38
1470,CANV,2005,2,MF,2,I,5,F,8417,34
1470,CANV,2005,3,CF,1,A,4,M,2199,12
1470,CANV,2005,3,CF,1,A,5,F,2141,12
1470,CANV,2005,3,CF,2,I,4,M,8170,60
1470,CANV,2005,3,CF,2,I,5,F,4960,30
1470,CANV,2005,4,PF,1,A,4,M,1076,10
1470,CANV,2005,4,PF,1,A,5,F,1142,12
1470,CANV,2005,4,PF,2,I,4,M,3303,36
1470,CANV,2005,4,PF,2,I,5,F,3857,41
1470,CANV,2005,5,AK,1,A,4,M,50,1
1470,CANV,2005,5,AK,2,I,4,M,150,3
1470,CANV,2005,5,AK,2,I,5,F,150,3
1470,CANV,2006,1,AF,1,A,4,M,165,2
1470,CANV,2006,1,AF,1,A,5,F,250,3
1470,CANV,2006,1,AF,2,I,4,M,655,6
1470,CANV,2006,1,AF,2,I,5,F,158,2
1470,CANV,2006,2,MF,0,U,0,U,200,1
1470,CANV,2006,2,MF,1,A,4,M,6713,24
1470,CANV,2006,2,MF,1,A,5,F,6032,22
1470,CANV,2006,2,MF,2,I,4,M,23004,80
1470,CANV,2006,2,MF,2,I,5,F,9690,34
1470,CANV,2006,3,CF,0,U,0,U,125,1
1470,CANV,2006,3,CF,1,A,4,M,3017,18
1470,CANV,2006,3,CF,1,A,5,F,3581,24
1470,CANV,2006,3,CF,2,I,4,M,8092,55
1470,CANV,2006,3,CF,2,I,5,F,3216,24
1470,CANV,2006,4,PF,0,U,4,M,103,1
1470,CANV,2006,4,PF,1,A,4,M,6485,54
1470,CANV,2006,4,PF,1,A,5,F,5160,45
1470,CANV,2006,4,PF,2,I,4,M,7036,65
1470,CANV,2006,4,PF,2,I,5,F,8134,73
1470,CANV,2006,5,AK,1,A,5,F,69,1
1470,CANV,2007,1,AF,1,A,4,M,1317,15
1470,CANV,2007,1,AF,1,A,5,F,1571,17
1470,CANV,2007,1,AF,2,I,4,M,1664,18
1470,CANV,2007,1,AF,2,I,5,F,2436,27
1470,CANV,2007,2,MF,0,U,4,M,565,2
1470,CANV,2007,2,MF,1,A,4,M,16698,54
1470,CANV,2007,2,MF,1,A,5,F,9262,32
1470,CANV,2007,2,MF,2,I,4,M,20672,73
1470,CANV,2007,2,MF,2,I,5,F,9234,33
1470,CANV,2007,3,CF,1,A,4,M,4042,24
1470,CANV,2007,3,CF,1,A,5,F,2055,13
1470,CANV,2007,3,CF,2,I,4,M,5771,37
1470,CANV,2007,3,CF,2,I,5,F,3385,23
1470,CANV,2007,4,PF,0,U,0,U,292,2
1470,CANV,2007,4,PF,1,A,4,M,13839,123
1470,CANV,2007,4,PF,1,A,5,F,9163,83
1470,CANV,2007,4,PF,2,I,4,M,10859,106
1470,CANV,2007,4,PF,2,I,5,F,11951,109
1470,CANV,2007,5,AK,1,A,4,M,61,1
1470,CANV,2007,5,AK,1,A,5,F,61,1
1470,CANV,2007,5,AK,2,I,4,M,245,4
1470,CANV,2007,5,AK,2,I,5,F,61,1
1470,CANV,2008,1,AF,2,I,5,F,68,1
1470,CANV,2008,2,MF,1,A,4,M,403,1
1470,CANV,2008,2,MF,2,I,5,F,831,3
1470,CANV,2008,3,CF,1,A,4,M,5913,41
1470,CANV,2008,3,CF,1,A,5,F,3137,21
1470,CANV,2008,3,CF,2,I,4,M,5549,44
1470,CANV,2008,3,CF,2,I,5,F,1265,10
1470,CANV,2008,4,PF,1,A,4,M,402,2
1470,CANV,2008,4,PF,2,I,4,M,166,1
1470,CANV,2008,4,PF,2,I,5,F,237,2
1470,CANV,2008,5,AK,2,I,4,M,202,2
1470,CANV,2009,1,AF,1,A,4,M,3871,34
1470,CANV,2009,1,AF,1,A,5,F,992,9
1470,CANV,2009,1,AF,2,I,4,M,660,6
1470,CANV,2009,1,AF,2,I,5,F,1865,12
1470,CANV,2009,2,MF,1,A,4,M,8175,27
1470,CANV,2009,2,MF,1,A,5,F,7783,26
1470,CANV,2009,2,MF,2,I,4,M,6352,19
1470,CANV,2009,2,MF,2,I,5,F,5522,19
1470,CANV,2009,3,CF,0,U,0,U,325,3
1470,CANV,2009,3,CF,1,A,4,M,3794,29
1470,CANV,2009,3,CF,1,A,5,F,3427,24
1470,CANV,2009,3,CF,2,I,4,M,5083,43
1470,CANV,2009,3,CF,2,I,5,F,4621,39
1470,CANV,2009,4,PF,1,A,4,M,5366,39
1470,CANV,2009,4,PF,1,A,5,F,3549,26
1470,CANV,2009,4,PF,2,I,4,M,5298,44
1470,CANV,2009,4,PF,2,I,5,F,3579,29
1470,CANV,2009,5,AK,2,I,4,M,131,2
1470,CANV,2010,1,AF,0,U,0,U,79,1
1470,CANV,2010,1,AF,1,A,4,M,10804,57
1470,CANV,2010,1,AF,1,A,5,F,3721,23
1470,CANV,2010,1,AF,2,I,4,M,4405,25
1470,CANV,2010,1,AF,2,I,5,F,3980,27
1470,CANV,2010,2,MF,1,A,4,M,15860,52
1470,CANV,2010,2,MF,1,A,5,F,9809,30
1470,CANV,2010,2,MF,2,I,4,M,30112,111
1470,CANV,2010,2,MF,2,I,5,F,16922,58
1470,CANV,2010,3,CF,1,A,4,M,4135,27
1470,CANV,2010,3,CF,1,A,5,F,3007,20
1470,CANV,2010,3,CF,2,I,4,M,9180,70
1470,CANV,2010,3,CF,2,I,5,F,8503,54
1470,CANV,2010,4,PF,0,U,4,M,191,1
1470,CANV,2010,4,PF,1,A,4,M,5501,35
1470,CANV,2010,4,PF,1,A,5,F,5052,30
1470,CANV,2010,4,PF,2,I,4,M,7055,47
1470,CANV,2010,4,PF,2,I,5,F,7369,46
1470,CANV,2011,1,AF,0,U,0,U,173,1
1470,CANV,2011,1,AF,1,A,4,M,1461,9
1470,CANV,2011,1,AF,1,A,5,F,852,5
1470,CANV,2011,1,AF,2,I,4,M,1532,7
1470,CANV,2011,1,AF,2,I,5,F,1331,7
1470,CANV,2011,2,MF,0,U,0,U,680,2
1470,CANV,2011,2,MF,1,A,4,M,13531,33
1470,CANV,2011,2,MF,1,A,5,F,12227,31
1470,CANV,2011,2,MF,2,I,0,U,189,1
1470,CANV,2011,2,MF,2,I,4,M,19972,55
1470,CANV,2011,2,MF,2,I,5,F,21759,57
1470,CANV,2011,3,CF,1,A,4,M,5922,35
1470,CANV,2011,3,CF,1,A,5,F,7587,35
1470,CANV,2011,3,CF,2,I,4,M,11901,69
1470,CANV,2011,3,CF,2,I,5,F,16630,87
1470,CANV,2011,4,PF,1,A,4,M,4122,26
1470,CANV,2011,4,PF,1,A,5,F,2410,15
1470,CANV,2011,4,PF,2,I,4,M,7723,51
1470,CANV,2011,4,PF,2,I,5,F,10671,64
1470,CANV,2011,5,AK,2,I,5,F,187,2
1470,CANV,2012,1,AF,1,A,4,M,2434,14
1470,CANV,2012,1,AF,1,A,5,F,249,2
1470,CANV,2012,1,AF,2,I,4,M,611,5
1470,CANV,2012,1,AF,2,I,5,F,610,3
1470,CANV,2012,2,MF,0,U,0,U,469,1
1470,CANV,2012,2,MF,0,U,5,F,174,1
1470,CANV,2012,2,MF,1,A,4,M,19284,50
1470,CANV,2012,2,MF,1,A,5,F,8073,22
1470,CANV,2012,2,MF,2,I,4,M,7970,23
1470,CANV,2012,2,MF,2,I,5,F,16112,44
1470,CANV,2012,3,CF,1,A,4,M,8243,38
1470,CANV,2012,3,CF,1,A,5,F,7253,34
1470,CANV,2012,3,CF,2,I,4,M,7387,38
1470,CANV,2012,3,CF,2,I,5,F,3903,20
1470,CANV,2012,4,PF,0,U,0,U,178,1
1470,CANV,2012,4,PF,0,U,5,F,244,1
1470,CANV,2012,4,PF,1,A,4,M,10567,52
1470,CANV,2012,4,PF,1,A,5,F,7298,43
1470,CANV,2012,4,PF,2,I,4,M,7888,53
1470,CANV,2012,4,PF,2,I,5,F,8195,50
1470,CANV,2012,5,AK,1,A,4,M,109,1
1470,CANV,2013,1,AF,1,A,4,M,4829,39
1470,CANV,2013,1,AF,1,A,5,F,2436,16
1470,CANV,2013,1,AF,2,I,4,M,2744,23
1470,CANV,2013,1,AF,2,I,5,F,3102,25
1470,CANV,2013,2,MF,1,A,4,M,21338,65
1470,CANV,2013,2,MF,1,A,5,F,13226,40
1470,CANV,2013,2,MF,2,I,4,M,20481,60
1470,CANV,2013,2,MF,2,I,5,F,21057,66
1470,CANV,2013,3,CF,1,A,4,M,8233,44
1470,CANV,2013,3,CF,1,A,5,F,6428,36
1470,CANV,2013,3,CF,2,I,4,M,10553,60
1470,CANV,2013,3,CF,2,I,5,F,6831,42
1470,CANV,2013,4,PF,0,U,0,U,152,1
1470,CANV,2013,4,PF,0,U,5,F,152,1
1470,CANV,2013,4,PF,1,A,4,M,8694,63
1470,CANV,2013,4,PF,1,A,5,F,6051,42
1470,CANV,2013,4,PF,2,I,4,M,11699,91
1470,CANV,2013,4,PF,2,I,5,F,11432,87
1470,CANV,2013,5,AK,1,A,5,F,69,1
1470,CANV,2013,5,AK,2,I,4,M,69,1
1470,CANV,2013,5,AK,2,I,5,F,137,2
1470,CANV,2014,1,AF,0,U,0,U,82,1
1470,CANV,2014,1,AF,0,U,5,F,82,1
1470,CANV,2014,1,AF,1,A,4,M,843,9
1470,CANV,2014,1,AF,1,A,5,F,1167,9
1470,CANV,2014,1,AF,2,I,4,M,1455,14
1470,CANV,2014,1,AF,2,I,5,F,2002,17
1470,CANV,2014,2,MF,1,A,4,M,8286,31
1470,CANV,2014,2,MF,1,A,5,F,3478,13
1470,CANV,2014,2,MF,2,I,4,M,16506,65
1470,CANV,2014,2,MF,2,I,5,F,15288,54
1470,CANV,2014,3,CF,0,U,0,U,128,1
1470,CANV,2014,3,CF,1,A,4,M,6430,42
1470,CANV,2014,3,CF,1,A,5,F,4821,32
1470,CANV,2014,3,CF,2,I,4,M,14418,96
1470,CANV,2014,3,CF,2,I,5,F,9206,64
1470,CANV,2014,4,PF,0,U,4,M,95,1
1470,CANV,2014,4,PF,1,A,4,M,4735,47
1470,CANV,2014,4,PF,1,A,5,F,4226,47
1470,CANV,2014,4,PF,2,I,4,M,7321,73
1470,CANV,2014,4,PF,2,I,5,F,7694,78
1470,CANV,2015,1,AF,1,A,4,M,830,10
1470,CANV,2015,1,AF,1,A,5,F,831,6
1470,CANV,2015,1,AF,2,I,4,M,248,3
1470,CANV,2015,2,MF,0,U,0,U,258,1
1470,CANV,2015,2,MF,1,A,4,M,7008,30
1470,CANV,2015,2,MF,1,A,5,F,5297,25
1470,CANV,2015,2,MF,2,I,4,M,9238,38
1470,CANV,2015,2,MF,2,I,5,F,8894,37
1470,CANV,2015,3,CF,0,U,0,U,108,1
1470,CANV,2015,3,CF,1,A,4,M,4369,39
1470,CANV,2015,3,CF,1,A,5,F,4335,40
1470,CANV,2015,3,CF,2,I,4,M,7350,66
1470,CANV,2015,3,CF,2,I,5,F,5537,49
1470,CANV,2015,4,PF,0,U,0,U,170,1
1470,CANV,2015,4,PF,1,A,4,M,9731,67
1470,CANV,2015,4,PF,1,A,5,F,6990,45
1470,CANV,2015,4,PF,2,I,4,M,7809,62
1470,CANV,2015,4,PF,2,I,5,F,7212,55
1470,CANV,2016,1,AF,1,A,4,M,1224,12
1470,CANV,2016,1,AF,1,A,5,F,2179,15
1470,CANV,2016,1,AF,2,I,4,M,491,5
1470,CANV,2016,1,AF,2,I,5,F,613,6
1470,CANV,2016,2,MF,0,U,0,U,185,1
1470,CANV,2016,2,MF,0,U,4,M,185,1
1470,CANV,2016,2,MF,0,U,5,F,282,1
1470,CANV,2016,2,MF,1,A,4,M,12925,62
1470,CANV,2016,2,MF,1,A,5,F,9245,47
1470,CANV,2016,2,MF,2,I,4,M,14276,68
1470,CANV,2016,2,MF,2,I,5,F,8251,37
1470,CANV,2016,3,CF,0,U,0,U,162,1
1470,CANV,2016,3,CF,1,A,4,M,6979,52
1470,CANV,2016,3,CF,1,A,5,F,7119,50
1470,CANV,2016,3,CF,2,I,4,M,5593,43
1470,CANV,2016,3,CF,2,I,5,F,4826,38
1470,CANV,2016,4,PF,1,A,4,M,8816,58
1470,CANV,2016,4,PF,1,A,5,F,4246,26
1470,CANV,2016,4,PF,2,I,4,M,5893,41
1470,CANV,2016,4,PF,2,I,5,F,7547,49
1470,CANV,2017,1,AF,1,A,4,M,3727,39
1470,CANV,2017,1,AF,1,A,5,F,4165,35
1470,CANV,2017,1,AF,2,I,4,M,952,9
1470,CANV,2017,1,AF,2,I,5,F,1850,17
1470,CANV,2017,2,MF,0,U,0,U,902,3
1470,CANV,2017,2,MF,0,U,4,M,638,2
1470,CANV,2017,2,MF,1,A,4,M,13973,65
1470,CANV,2017,2,MF,1,A,5,F,7133,37
1470,CANV,2017,2,MF,2,I,4,M,10800,60
1470,CANV,2017,2,MF,2,I,5,F,6642,40
1470,CANV,2017,3,CF,1,A,4,M,9361,64
1470,CANV,2017,3,CF,1,A,5,F,6983,53
1470,CANV,2017,3,CF,2,I,4,M,6549,52
1470,CANV,2017,3,CF,2,I,5,F,5434,46
1470,CANV,2017,4,PF,0,U,0,U,170,1
1470,CANV,2017,4,PF,0,U,4,M,170,1
1470,CANV,2017,4,PF,1,A,4,M,4431,33
1470,CANV,2017,4,PF,1,A,5,F,3189,24
1470,CANV,2017,4,PF,2,I,4,M,6498,51
1470,CANV,2017,4,PF,2,I,5,F,6452,51
1470,CANV,2018,1,AF,0,U,0,U,445,2
1470,CANV,2018,1,AF,1,A,4,M,10764,112
1470,CANV,2018,1,AF,1,A,5,F,6473,60
1470,CANV,2018,1,AF,2,I,4,M,1202,14
1470,CANV,2018,1,AF,2,I,5,F,1849,17
1470,CANV,2018,2,MF,1,A,4,M,10757,45
1470,CANV,2018,2,MF,1,A,5,F,4271,26
1470,CANV,2018,2,MF,2,I,4,M,9935,58
1470,CANV,2018,2,MF,2,I,5,F,5629,32
1470,CANV,2018,3,CF,0,U,0,U,87,1
1470,CANV,2018,3,CF,1,A,4,M,4811,41
1470,CANV,2018,3,CF,1,A,5,F,3573,33
1470,CANV,2018,3,CF,2,I,4,M,4511,47
1470,CANV,2018,3,CF,2,I,5,F,3457,32
1470,CANV,2018,4,PF,0,U,0,U,74,1
1470,CANV,2018,4,PF,1,A,4,M,6117,56
1470,CANV,2018,4,PF,1,A,5,F,4552,43
1470,CANV,2018,4,PF,2,I,4,M,5662,58
1470,CANV,2018,4,PF,2,I,5,F,5465,56
1470,CANV,2019,1,AF,1,A,4,M,398,4
1470,CANV,2019,1,AF,1,A,5,F,366,4
1470,CANV,2019,1,AF,2,I,4,M,262,2
1470,CANV,2019,1,AF,2,I,5,F,554,6
1470,CANV,2019,2,MF,0,U,0,U,188,1
1470,CANV,2019,2,MF,1,A,4,M,8622,51
1470,CANV,2019,2,MF,1,A,5,F,3679,25
1470,CANV,2019,2,MF,2,I,4,M,9988,54
1470,CANV,2019,2,MF,2,I,5,F,7512,42
1470,CANV,2019,3,CF,1,A,4,M,5442,59
1470,CANV,2019,3,CF,1,A,5,F,3617,36
1470,CANV,2019,3,CF,2,I,0,U,86,1
1470,CANV,2019,3,CF,2,I,4,M,5687,61
1470,CANV,2019,3,CF,2,I,5,F,5258,55
1470,CANV,2019,4,PF,0,U,0,U,83,1
1470,CANV,2019,4,PF,1,A,4,M,6068,80
1470,CANV,2019,4,PF,1,A,5,F,3409,44
1470,CANV,2019,4,PF,2,I,4,M,7036,96
1470,CANV,2019,4,PF,2,I,5,F,4643,63
